,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
selected,-1.010317,-1.5037633,-0.22765511,-0.19848906,-1.2138777,-0.59449553,-1.9999409,-2.3343084,-0.36364892,0.43033114,1.6615986,-1.2605797,0.023177316,2.2038846,0.44646215,-1.1621695,-2.4200778,-0.65206623,0.15270112,0.40868127,0.30722818,0.19755219,-0.80148417,-1.0164407,1.885985,-0.19342822,0.10213638,1.1651473,0.7367324,-1.937303,1.1329737,0.09711702,0.19501716,0.45259717,-1.1117631,-0.6933396,-1.2957872,1.5153251,0.39406696,0.84008175,-0.4829973,-1.0952382,2.332021,0.28290027,-0.4186144,-0.34003744,2.0839915,0.418064,-0.6489495,0.18907149,0.8094962,-0.05193864,1.2235217,0.5889073,-0.37149906,-0.20114511,0.4802677,-0.38767818,-1.1650337,-1.2347047,-0.007862457,-1.9456795,-0.16248007,0.56686884,-0.8270367,-0.5987844,-0.44087246,-0.96431535,-0.94605047,0.7047944,0.35599756,-0.59752285,-1.0389787,-0.4079612,1.1455466,-0.9612396,0.08939847,0.6584157,0.2825225,0.066395596,1.4829426,-1.2094625,-0.019200537,0.4885913,-1.8883128,-1.5455464,-0.94055164,0.8646228,0.07134321,-1.8079373,0.7743816,0.752135,0.23460768,-0.6693946,1.2349199,1.5972035,-0.99215275,-0.14516819,0.6880588,0.8209665
singer,0.82867044,-0.43441182,0.3087432,-0.40420735,0.5697295,-0.8161044,0.8073506,-0.90961105,0.4835849,-1.352961,-0.24207751,-0.23620668,-1.6795542,-0.30288714,-0.19149429,-1.0973536,-1.4277431,-0.7387761,-0.5601822,-0.100243784,-1.0216469,-0.20611705,-1.102522,-1.180661,-1.1120253,-1.4769362,-0.91401756,-0.4033224,-2.5971859,-0.1528946,-0.42828703,0.6769862,0.6948755,0.32785383,0.909136,0.25018385,1.5262699,0.28361687,-0.73116887,-0.6152879,-1.8012154,-2.309097,1.2053117,1.1142849,-0.26793104,0.7015718,1.3230268,-1.2211522,-0.071992636,1.6927763,-0.14444663,-1.445867,-0.6913772,-0.38802165,-1.8130583,0.45588467,0.37002867,0.15951034,0.1159527,0.26831886,0.24086143,-0.4038385,0.728066,-0.45489138,1.0105716,-0.82016313,-1.9115722,0.9126726,0.23551936,1.422163,1.4844224,0.23118612,0.5541598,0.6809034,0.62518746,2.891913,-1.333125,0.6188187,0.91273266,-0.15122882,0.6698358,0.9736515,-0.07184866,0.37590834,-0.27123573,0.5090836,-1.9833024,1.8409117,-0.51001567,-1.5218096,0.526182,-0.14004591,-1.0253136,2.1249218,0.8963313,0.8552522,0.21380095,-0.63231874,-1.1878816,0.4328578
justice,0.9462804,0.9903606,0.1298723,-0.6584808,0.9481982,-1.291574,0.6814599,-1.2098838,0.060065776,-1.1876898,-0.038391173,0.59003913,-0.15891205,-0.14007103,-2.769958,0.38743237,-2.028702,-0.75540245,-2.328067,1.3507086,-0.45923945,0.0891116,-1.5306323,-0.42495346,0.10785505,0.09214271,-1.3689082,-1.6205099,-0.11890096,1.4222794,0.6482907,0.2726859,-0.47942573,-0.40185294,-0.93835276,-1.0835541,-1.37195,-0.20911899,-1.4537897,0.99118423,0.20306222,-1.3954504,1.2881483,0.5651803,-1.1963325,0.52913153,0.66336393,-1.5278151,1.1577511,0.8180314,-0.3112243,-1.2739625,-0.541194,-0.01016096,0.4052128,1.5666065,0.044779897,1.8454704,0.08124914,1.0772777,0.8475251,-0.41178784,0.42163616,0.102582954,-0.086424604,1.173519,0.26109657,0.26423487,-1.0867202,-0.23415758,-0.7138752,-1.0104575,0.46753356,0.30485317,0.3694677,-0.0031089587,-0.6983045,0.39093697,-1.0635256,-0.70915675,-0.2097274,1.2789892,1.2021077,-0.048735436,-1.2864547,-1.1825292,0.9783422,0.9586851,0.012693182,-1.1776912,0.5336951,1.4739288,0.5400781,1.1532775,-2.0290232,-0.64321166,0.34564364,-0.6904423,1.0106789,2.134473
organisations,-1.5265871,2.305996,0.8057323,-1.1452079,1.030391,0.5074396,-0.69490373,-0.9512638,-0.6175895,0.5980571,-0.5409104,0.25527382,1.6466681,-0.8769891,1.5394844,0.21914263,-0.010873786,0.13285619,-0.56259423,1.032522,2.1839762,-1.3297873,0.2725571,-0.5360757,0.11583877,-0.5164063,-2.5263267,-0.019639494,1.6202834,-0.17789425,0.33883518,0.42150903,-0.5581113,-0.8069206,-1.2388544,-0.4127213,0.47995228,-0.8601345,-1.3790017,0.4267048,-0.47958332,0.48172027,1.4766968,-0.9350892,-0.13890742,0.41224805,-0.53311694,-0.7333635,0.37964204,1.4291651,-0.77942854,-0.19567037,-0.24472007,0.9216056,0.42383575,-0.23193182,-0.6507293,-0.36898163,0.6802834,0.968893,0.95549804,-2.0271566,-0.25780198,-1.153184,1.4590194,0.38919488,0.618499,-0.46739686,-0.22521868,0.38887978,-0.19653353,0.7405856,-0.7587441,0.23237897,0.2088385,-0.03995262,-0.33994558,1.2312908,1.4646137,1.4979768,-2.8987985,-0.28550613,-0.7347027,-0.09504858,0.23145655,-1.591191,-0.17113641,1.5272657,-0.65813667,-0.58759993,0.48273966,0.51039124,1.597738,-0.3687493,-1.1866874,1.4584987,-0.821354,0.4142114,-0.7206384,1.558629
normative,2.924411,0.483876,-0.14618784,-0.34718573,-0.05798313,-0.015340747,0.86666775,-2.1655276,-0.30018732,-0.8121899,1.0474789,0.074490525,-0.21030186,-0.25748613,-1.9064177,0.60388464,0.14391203,0.21817312,-1.4546946,-1.5087205,0.20815894,-0.51245147,-0.38400722,-0.36647364,0.22531946,2.1206796,-0.7371748,-0.3119704,-0.3457408,1.6958652,0.18140593,0.12169317,-0.34232527,1.0388358,-0.6365228,0.35505068,0.7830996,-0.30073535,-0.5483718,0.19362012,-1.4349538,0.5578977,-0.03393748,-0.4450262,0.58877385,-0.423237,-0.9688863,0.20943283,1.5719957,0.018150061,1.002485,0.80279183,-1.2469034,0.9582149,-1.9442842,0.17738731,0.7822731,-0.77699727,-0.42395094,1.1573769,1.4404999,-1.0923909,-0.771225,1.4023787,-0.25613445,1.6367599,0.19177996,-0.15382746,1.888177,-1.5350865,-0.53039944,0.5828981,-0.069363035,1.5885574,-0.025028255,1.2230055,-1.7956889,0.5379667,0.07787524,-0.52391845,0.19329529,0.12814829,1.3860271,0.3245902,-0.44371468,0.16493699,0.8025031,0.21125248,-0.15638565,-1.7073442,-1.3452934,-1.1849957,-1.8692886,-1.6361984,0.907057,1.2664999,-2.4228716,1.0874494,-1.2121178,0.5937359
empirical,-0.92602164,-0.65909934,-0.5827741,-0.7488778,0.25418782,0.04396105,-2.3156884,-0.6650028,-1.2626517,0.4671183,-0.9181276,0.8170543,0.094829746,-0.75061846,-0.011783661,-1.0029594,-1.2031887,-0.45944366,-0.29682782,0.3201157,0.03582392,-0.6457182,0.7633526,0.42305747,-0.014379653,-1.5999647,1.9602609,0.64613456,2.0411005,-0.74321747,1.7750359,0.6253116,-0.9003842,0.022472283,0.7725966,-0.46424213,0.3008122,0.4463776,-1.428724,1.8719748,-0.6182439,1.6444963,-0.22806738,1.9801981,-0.8922528,-0.804221,-0.46730512,-0.5291056,-0.90294874,1.2301661,0.9300915,-0.2200686,-1.3598683,0.38203937,0.75644225,-0.56602955,2.073673,-0.6392938,-0.21935134,0.126247,0.60124916,-0.532442,-0.012562763,-0.9510538,0.4435969,0.8024326,1.1577033,0.26211327,-1.1446834,0.22670233,0.31753924,0.004709331,1.1858445,0.08041916,0.15930605,-0.19522367,0.75392175,-0.96083254,-0.0654265,1.1858352,-0.8251233,0.5016674,-0.07941371,0.31992596,0.43523026,-0.22043937,-0.69349104,0.27621475,1.6268126,-0.5050699,-0.18401735,0.043857533,1.5533725,0.056399,-0.42740467,0.891828,2.8095224,-1.0747067,0.7589301,0.15055908
dialogue,0.42530435,-0.44157037,-1.6142449,0.2069086,-0.9495345,1.1863457,0.10696156,0.32864702,-0.35713896,0.025294626,0.3424527,-1.3350102,0.24708587,-0.10198907,1.0384457,-1.2121881,0.8598843,-0.2917075,0.59806514,-0.062797785,-0.82337666,0.013075035,0.6859805,-1.6394334,-0.5650681,0.010597586,-0.22246654,0.09210707,-0.11404923,0.39087972,-0.33759236,-1.2611393,-1.1224072,0.024504086,-0.9602476,-1.0257623,-0.6645879,-1.2174935,-1.037836,0.20279597,1.807039,-0.60896236,-0.6391198,-1.1097523,-0.4204497,0.56486905,0.35140654,-0.30892596,0.10135563,-0.78750885,0.3329633,-1.9470565,-0.4249614,1.9973959,1.6468431,1.3351879,-0.86242676,0.5256283,0.18741694,1.564119,0.8411204,-1.43773,-1.2636975,0.14675008,1.0450027,-0.99332905,1.5746276,-0.07815659,1.2344352,-1.97425,-0.06797043,-0.25693727,0.9929672,1.5833323,0.095858485,-1.452011,-0.14603458,1.1002245,0.46269006,-1.0281425,0.58080167,-0.07407771,0.05025768,-2.145208,0.11900526,-0.22834429,-0.27549472,-0.018554399,0.2840099,-0.34354457,0.09809769,-0.85096973,-1.4305372,0.8307875,0.47928324,1.0964572,0.29786155,-1.2172396,-0.017686252,1.0288124
1997,-0.9675386,1.3745909,0.24289316,-1.5171815,0.5013898,0.7249842,-1.4627016,-3.235183,0.36706477,0.81882983,0.21458562,1.3487412,-0.18485558,0.50137424,-0.38946795,-1.6359493,-2.327494,0.056661163,0.22726065,0.8465004,-0.12304533,-0.29194668,0.28367308,0.16812278,-0.026488075,2.5565782,0.6734301,-0.8760408,0.2532866,0.010998053,2.20866,-0.4131191,0.6438056,0.18745147,-0.16735828,2.6587045,1.6001166,0.75644207,0.6134193,1.1632977,0.8052363,0.64758706,-0.6906635,-0.3374113,-0.2445123,0.49739805,0.91108054,0.10742313,-0.37750003,1.3989246,-0.008682661,-1.2385095,-1.4309574,-0.2599454,1.4406853,-0.7310003,0.62926096,-0.54665846,0.03414461,-1.2128679,1.0313567,0.14135459,-0.08217625,-0.72735536,-0.23967554,1.463501,-0.12061583,0.27126673,0.40119398,-0.029229896,0.10780406,0.024393857,0.22876178,-0.38118735,1.9805588,0.07333697,0.98177516,-1.0633948,0.9263627,0.07103178,1.2729505,-0.28536382,1.4107673,0.34778225,-0.95295244,-1.0035803,0.3101245,1.9511644,-1.1690862,-1.4336814,0.19784154,0.724325,-0.21996596,1.240073,-1.1251618,0.19206697,-0.5991659,0.09593423,0.5153841,0.006023869
bottom,-1.0670837,0.841864,-1.1307172,-1.6623425,1.7726644,0.93838376,-0.8586736,-2.6099339,0.70589876,0.016890435,0.13408941,-0.876836,-0.57836205,-2.0530403,0.317887,-0.58598447,-0.89798015,-0.5771018,-0.3067403,1.6806488,0.9154926,-0.29301533,1.9397942,-0.22764872,-1.5001205,0.37960258,-0.47469625,-0.88197464,0.48124173,-0.31626076,0.195358,-0.17782712,-0.615513,0.43678772,-1.2346723,-0.3854391,-0.6331846,0.7259278,0.9274892,1.2810035,1.5389681,0.5189882,-0.8989781,0.16393149,0.38685602,0.024183206,-1.1638199,0.31440586,-0.26275894,-0.86073405,-0.6118567,-0.62196594,1.2808509,1.1858793,1.5122948,-0.088599235,1.6453937,-0.36850807,-0.7901024,-0.6139233,-0.442119,0.13020296,-1.2037815,-0.120388396,-0.7217451,-0.68904513,-0.08272378,-0.42926118,1.6796693,1.7709533,-1.4681723,-0.02321474,0.16336276,0.24770002,-0.123897426,0.45268336,-1.866316,0.5569304,-0.9888153,-0.8914041,-1.0700078,1.1422569,0.16090192,2.008943,0.57920474,0.9163166,-0.87180835,-1.6325558,0.30038056,-1.5788262,0.51190853,-0.36574274,-1.0954515,1.3412234,0.99625033,-2.1041062,1.0685694,0.24658087,-0.8588746,0.8627885
1983,0.9000053,-0.43074873,-0.22752017,-0.39434296,0.53315485,0.11833124,-0.9385084,-1.0510703,-1.9579529,0.40312266,0.11711033,-1.4424968,0.25194788,0.33732378,-0.21745756,-0.12124104,-0.57426095,-1.2382178,-0.85243446,-0.8425133,0.9008191,0.21363972,-0.6441548,0.1532858,1.5961121,1.5373559,-0.8566944,-0.37077385,0.2275446,-0.9699666,-0.09240263,-1.1522548,0.6099978,-2.4592767,0.16278519,-0.9037188,-1.3242192,-0.48835492,1.1713669,0.89836574,-0.416067,-0.5205296,0.560627,0.8669851,0.36509964,-0.7732243,0.5757605,0.6063975,-0.014270737,1.3913705,1.8960079,-0.9055977,-0.30563122,-0.3191113,1.4682815,0.90753603,1.230019,0.40061867,1.2702745,-0.03765022,0.41443968,-0.724557,-0.43178558,-0.44093025,0.3059489,1.0961301,-1.8305771,-0.52052855,1.1275247,-0.8368096,-0.1166812,-0.8690943,0.019608015,-0.6381711,1.1907511,0.96408385,-0.6706782,0.27989626,-0.8116932,1.6193658,-1.2686954,0.61977327,0.63617826,-0.23439983,-1.1269016,-1.4371443,0.2447533,-0.58928585,0.8130669,-1.1756381,-0.7368234,0.2649146,-0.5060833,0.46698803,-0.080812156,-0.52438504,0.15504943,-0.87416774,0.59815824,1.2854813
cooperation,0.9854629,0.44228292,0.28102332,-0.12018199,0.27813685,-0.050502162,-0.31891415,-1.215259,-0.91351974,0.87905836,-0.85417575,-0.31487346,0.7446652,0.5143347,1.0416796,-0.27224866,0.90006196,1.7029424,0.3015617,1.7738336,0.79535586,-1.5343963,0.40050408,-0.10216766,0.19644633,-0.6662658,0.10945229,1.1622934,0.5603429,0.1454799,-1.0047078,0.5570854,1.1020503,0.39599282,-0.09190826,1.3709813,-0.3312044,1.5464735,0.5503144,-1.3519142,-0.92035186,-0.75147104,0.98916715,-0.5100084,-1.8596718,-2.0546436,1.9035813,1.1412015,0.19835013,-1.0070161,0.2723182,1.0488905,-1.0113025,1.0089242,-0.11245796,0.42443505,-1.0548241,-0.35188675,0.562626,-0.4458281,0.25674686,0.31723145,-1.2663045,-0.19524038,-0.9026246,-0.7540109,-0.2928454,1.0265512,-0.0576205,-0.47134766,1.9502373,0.700564,0.35858172,1.5013057,0.4113487,0.08076049,-1.6620123,0.50087774,1.157459,0.47976547,-1.2574649,0.3327906,-0.4627918,0.22554325,0.4146788,0.26291358,0.3883339,0.90472484,-1.6857698,-1.2144693,2.1442106,1.1589234,-0.9961075,1.2952042,-1.1564945,0.32517403,-0.226705,2.2883391,1.4492719,-0.063533746
integrity,0.8661336,-0.25456008,1.0195537,0.4077367,-0.8713315,1.1215818,0.66618454,0.054953814,-0.3673481,1.0957566,-0.29920137,0.8274876,1.5240227,0.15315914,0.8961833,-0.8060841,0.18843217,0.12801982,-0.51187754,-2.3439605,1.1682031,-1.1361713,0.33880013,-0.8569472,-0.45985016,1.2377685,1.625397,0.6177072,-0.41870522,-0.07372625,-0.07331477,0.34736136,-0.020794991,-0.66894966,-0.47164518,0.15189494,0.05106676,-0.8324569,0.13897042,1.0092505,0.47953308,0.9640891,-0.58341974,0.50391644,0.24026436,1.1624151,0.30807954,-0.107365415,-0.5156629,0.4477418,-0.3554583,0.9568225,-0.41066462,0.077326044,0.77938837,0.37751293,0.47351897,0.3305014,0.6259411,0.53115684,-0.10236259,-1.7122533,-1.2748754,1.4222252,1.110094,0.0983004,-0.64066654,0.7808611,1.5032371,0.8687256,0.40187594,0.06606428,0.3748947,-1.8525387,-0.7925393,-1.825877,0.12797235,-0.58392453,-0.42966053,-0.22132483,-0.4482552,0.12002518,0.05588734,0.67846996,-0.8268174,0.008878889,-0.13459691,1.0970304,-1.2089936,-0.5256658,2.6899354,-0.105535895,-0.6763767,-0.5471515,0.8997233,0.8867037,-1.323478,0.31164506,-0.6693492,-0.660711
1992,-0.47868425,0.02502908,1.2624391,-0.1896904,0.9157891,1.6136281,-0.30268613,-0.21095015,-0.060857575,-0.15156893,-0.27902374,-0.6237236,-0.16027473,0.65040845,0.29261655,-0.564436,-1.636084,2.3548462,-0.27346045,1.750016,1.3824135,-0.7521119,0.4834547,-0.3006339,0.31971878,-0.33717594,-0.68118465,-1.2643183,-0.8377059,-1.617979,0.80623966,-0.22169754,-0.17082009,-2.2047532,-1.6886896,0.40949112,0.7052305,1.2999734,0.596231,-0.4487408,0.49741608,-0.037295986,-0.54809904,-0.8530867,-0.6586754,0.26256984,-0.648099,-0.12222185,-0.31261995,-0.4192999,-1.2202717,-1.3012453,-0.30166197,1.1804084,0.1557995,0.7809852,0.44746187,-1.1818243,0.07326099,0.50687087,-0.23100184,-2.005503,-1.8530884,0.32420185,0.8215302,-0.5895011,-1.5373373,0.3802751,-1.3177696,0.27339017,0.9065869,-0.7222027,1.3567544,0.019341763,-0.14611617,-0.59815824,1.0286417,-0.11095868,-0.0097830435,-0.47953326,-1.1158786,2.4743924,0.6869037,-1.6039748,0.97719824,-0.8571815,-1.9915127,0.2035614,-1.5821148,1.6702659,-0.07692959,-0.61203134,-0.82908225,-0.07529208,-0.75947607,0.47875014,-0.69411886,-2.1562197,-0.0035239686,1.8155035
searching,-0.39302674,-0.14799668,-0.35440925,0.13295837,0.5000995,1.2794746,0.13600086,1.0127959,2.0148513,-0.7527996,-0.37964824,-1.6323582,1.5162483,2.9686477,0.73839164,-0.089552015,0.7807727,-0.30939126,-0.88718784,0.60832065,-1.0182177,0.6303926,0.3252831,0.35677856,-0.24319205,1.0056994,-1.5878097,-0.49892542,0.64155805,-0.054143317,0.8379841,-0.9183297,1.2059934,1.5692495,0.7493227,-1.3360132,0.2606629,-1.3804376,0.4504002,0.39217472,0.3535735,-2.0235894,0.24978143,-1.0863134,0.22859684,-1.595063,-0.7410447,-1.4604897,-0.8487612,0.560982,1.0922009,0.29050785,-0.89016,1.833947,0.3894292,-0.3939816,0.7130438,-1.8495404,-2.4497619,-0.30970848,0.8639965,-0.89456326,-2.2409794,-0.7176396,0.2859318,-0.575684,-1.3271316,0.26024958,0.77415156,0.49887192,-1.4918659,1.4270823,0.7758608,0.09429105,1.4934033,0.40407154,0.6130374,0.47682124,-0.13725528,-1.0141125,-1.9515929,0.35683307,0.24003284,0.5119696,0.27283058,-0.1867167,0.35663775,-0.005360331,0.20027603,-0.16237481,-0.39682838,-0.65509695,1.1733128,0.29326972,-2.1794662,0.48026735,0.99187016,-0.33373687,-2.1744235,0.22795478
theranos,0.34005994,-0.33763808,0.84959537,-1.1157622,-1.1912199,-0.12522532,-1.0152507,-0.15090594,1.5245634,-1.6053047,0.51668096,-0.013585688,-0.5463148,-0.8655215,1.3856103,-1.2731538,0.81534165,-0.13385625,1.7916261,0.91015625,-0.3659858,1.5624889,1.6930956,0.20397572,-0.0027819863,-0.068721525,-0.91703206,0.5881381,-0.4245562,-1.414582,-0.38827708,-2.1388452,-0.17158876,-0.27721673,1.3401892,-0.11557567,-0.001477378,-0.9206841,0.44238254,1.068055,0.56687504,0.4588186,-0.58720833,-0.49292335,-1.5503428,-1.5274084,0.046478275,-0.4277462,0.8068274,2.4160318,0.4632518,0.17725337,0.5134483,-0.3477068,-1.7174906,-1.381783,-0.7447154,-0.22475486,-2.608823,-0.52855784,-1.6907884,0.13126765,-0.00841221,-0.47421288,-0.65901476,-0.59380007,2.5397797,-0.023599068,0.72714996,-0.04064123,-0.3901895,-0.5764262,-1.8275824,0.28234088,-0.1242306,-0.059499457,-0.6302433,1.5440412,0.7473904,-0.5302854,0.36561832,0.29508433,1.4101688,0.69104296,-1.2668247,-0.33678508,-0.2170558,-3.0927687,-1.049861,0.44930845,0.5002317,-0.6284007,-0.32720333,-0.8198617,-0.61352736,0.48789242,-0.35824782,0.1539135,0.0834524,0.39287335
dangers,0.29155424,-0.66656214,0.383874,0.7560586,0.7284337,2.0050764,-0.94946074,-0.7669706,0.8418509,-0.8331596,0.69145733,-0.46214095,-1.1517665,-1.8160919,-0.67451596,-1.5357845,0.91112703,0.2561313,-0.9315944,0.3092291,-0.31505278,-0.40813875,0.55901295,0.4311581,0.58020085,1.2689236,-1.4264548,-0.40551174,-1.1264123,1.5788848,0.72840536,-1.4956129,0.5332145,-0.2025579,-0.24611583,1.2005394,-2.4310546,0.46948093,-1.3292367,0.04066474,0.45568275,-1.1204978,1.0506821,1.3552003,0.3053936,0.30711284,1.0932636,-2.1227798,1.3893172,0.6562081,1.1828356,0.46004525,-0.11665099,0.60824513,-1.026081,-0.13523905,-1.9245244,-0.47034746,-1.6954566,-0.112756476,1.0020912,1.4218186,0.75598425,0.84530145,-0.29870608,-1.304183,0.5070599,1.3784786,-1.4120507,0.2418015,0.043257862,-0.8164407,-0.7988782,0.20980422,0.91889226,-0.19450933,0.35068446,0.35092232,1.2341379,0.5824243,1.1073537,-0.524622,-0.8254937,0.8833259,0.58497506,-0.97262824,0.89648366,0.38811228,0.7961743,-0.52075416,-0.30020916,0.030385084,0.1405374,1.3885114,0.1968771,1.8485334,-0.8133273,0.239076,-1.1383809,1.8303771
origin,-1.3701855,0.2796655,1.0702121,-0.011286069,0.8456173,-0.05458849,0.38286614,-0.076602526,-0.065569244,-0.6974589,1.0155362,0.51566595,0.46785283,1.6727881,-1.0363588,1.3839647,-1.0507917,-0.2127498,-1.4115971,-0.5007982,1.4558812,-1.4539144,1.8674148,-0.4226802,2.3570645,-1.7268244,1.6534834,-0.16846956,-1.3955586,1.1952087,-1.2495861,-1.6323204,0.5745498,-1.022885,0.30928075,-0.32021868,-2.7785447,-0.28328863,0.8331252,-0.9160958,-1.7300123,0.8064861,0.7540649,0.634659,-1.1890266,0.31563267,-1.3623419,-0.32059026,0.23000817,0.0155119775,-0.009047235,1.0509938,0.5088725,-0.9258495,-0.2690083,0.3977284,0.46201304,-0.70269567,-2.1589854,-0.687866,0.9000177,1.1437732,1.9878166,-0.374653,0.1580423,-1.2196676,0.11421516,1.8056822,-0.31913316,0.11586244,-0.82872146,0.9945007,-0.4627052,-0.19327085,1.7928656,-0.28337467,-0.4596728,-0.82850236,1.0506616,-0.99581265,0.7771431,-0.719938,0.6947458,1.3378816,-1.2662108,1.6558868,-0.41019642,-0.77825326,0.13821007,1.1469413,0.34225082,1.0586011,0.92412233,1.9368839,0.022131687,-0.4804892,0.7793893,0.04854828,-0.64410794,-1.8205451
payroll,-0.54422796,0.18117195,0.13972679,1.0209965,-1.6154177,-1.1315082,0.68848455,-0.022566881,1.593801,0.2527833,-0.11354682,-0.7626737,-0.7485383,1.2513151,0.22046709,-0.36100468,0.2906991,-0.074130036,0.4484572,1.2023437,0.39747682,-2.0054202,-0.44729036,0.5282642,0.46387905,1.3478976,1.110184,-1.5335186,1.7129558,1.4280746,0.28745955,0.66764206,-1.4768072,-0.5287339,-0.045905612,1.9322253,-1.3242848,0.4931975,-0.495472,0.6783113,0.6603609,-1.4906527,-0.60983884,0.7939239,-0.9191567,-0.10981135,0.57146025,-0.14139059,1.4497802,-0.6386808,-0.33464798,0.70153373,-0.42309797,-0.3924621,-1.15968,0.5999045,-1.4427562,0.11928948,-0.056260653,-0.02733095,0.7702143,1.568074,-0.4927303,0.14188151,0.36578172,-1.7281728,0.119624,-0.60272056,1.0891796,-0.0021096065,0.9885658,1.7222844,0.09093901,-0.56670684,-0.11576604,0.13388404,-0.8429976,0.5021114,-0.018585442,0.6205866,0.7559167,1.3316908,1.7836902,0.25564522,-1.6659002,0.51099473,1.7259352,-0.39083797,-1.625892,1.4903039,0.6600965,1.0563174,-0.73302907,-1.8573778,-0.2836321,0.27486613,0.9877745,-0.3024029,-0.17059298,-0.15003438
ras,1.9270306,0.63415426,0.90661806,1.8496846,0.2757227,-0.5598985,0.2283424,1.2343701,-0.8871857,-0.39036408,-0.43879357,-0.9897951,1.0151452,1.4991417,0.88145095,-0.6382326,1.2654234,-0.5471801,1.2087598,1.4726843,1.1355035,-0.9953455,0.20962076,0.4594204,-0.65501577,-0.56929433,0.2933954,-0.53020495,-0.77332807,-0.33862633,-0.071917474,-0.9461189,-0.45853662,-0.2639111,-1.0517033,-0.0446414,-0.4055107,-0.72556764,-0.76340765,0.2176901,0.27388537,1.9847068,-0.7729341,-1.3551964,-0.40388787,-0.9078608,-0.51722175,-1.1156093,-0.8904566,0.44966304,-0.5576546,-0.32264483,-0.3652,-0.6835197,-0.829245,-0.7017656,0.074807025,-0.42581245,1.2460946,-0.47169,0.08356791,0.4126593,0.13076742,-1.2053909,-0.308558,-2.3308907,-0.8072841,-0.2446264,0.049386665,-0.34633115,0.92910105,-0.54491186,0.601614,-2.150992,-0.41344678,-0.7048084,1.2636812,-0.113592476,0.20417468,0.91545254,-0.27491748,0.5848892,0.65545774,0.71753687,-0.5816089,0.47680095,-0.21251056,1.5547289,0.9103649,-0.46532404,0.5282194,1.4194458,1.5503134,-1.4168426,1.9365134,-0.5656922,-0.11473444,-0.8444214,-0.43070704,-0.74543136
graders,-0.33838937,1.6245681,0.098351516,1.3902911,0.49705264,-0.8366365,-0.3116416,-0.67114305,-0.35617217,-0.15446818,-0.006420754,-0.16028695,-0.42965436,1.030675,0.29339358,-1.5069671,0.42113292,0.5698338,0.45873213,1.1123362,-1.3787023,-0.5030772,-2.1979969,0.04594716,0.7245639,-0.2857463,0.7936849,-0.1699345,-0.110349774,1.3572713,0.5668646,0.14133507,-1.1466213,0.82195204,0.05243802,0.094425984,-1.565907,-0.7006597,-0.39424312,-0.36551374,0.78295815,-1.009901,0.089797795,-0.87518173,0.9925181,0.8679396,-0.9143365,-0.119900815,0.9715657,-0.42322236,0.12210378,0.12889767,-0.2572337,-0.20997384,0.46772215,1.1698089,-0.24062546,-0.2741979,1.2319229,-1.1867849,-1.2792896,1.3156008,-0.90197873,-1.357481,-0.5835652,-0.2928981,-0.6842266,1.5015208,-0.17362094,-0.94945574,0.6353336,0.18053226,-1.4207658,1.2675513,-0.19046511,0.16535662,-0.41228437,-0.9308282,-0.094542414,0.8923956,-0.022685453,-0.7719283,0.35979134,1.4478259,-0.31094426,0.94037694,1.1866971,-1.4629499,-0.29481617,-0.066293515,0.5862434,0.940054,0.5098677,-1.1180995,0.051070474,0.6462902,1.170119,0.6062791,1.2088273,0.9216708
